step,train_pix_rec_loss_step
49,0.30744433403015137
99,0.24846148490905762
149,0.21686288714408875
199,0.20413494110107422
249,0.2105993926525116
299,0.1871451586484909
349,0.20529264211654663
399,0.1716012805700302
449,0.16709360480308533
499,0.15096759796142578
549,0.14597764611244202
599,0.13978230953216553
649,0.12284207344055176
699,0.14404800534248352
749,0.1447349190711975
799,0.12166900932788849
849,0.12788543105125427
899,0.13856536149978638
949,0.12261296808719635
999,0.12585872411727905
1049,0.11847378313541412
1099,0.12528762221336365
1149,0.10212581604719162
1199,0.11726067215204239
1249,0.1070556640625
1299,0.10502886772155762
1349,0.10812032222747803
1399,0.12484435737133026
1449,0.09614114463329315
1499,0.11202268302440643
1549,0.0999382883310318
1599,0.10091124475002289
1649,0.12443205714225769
1699,0.09683330357074738
1749,0.11386480927467346
1799,0.11915357410907745
1849,0.09827420860528946
1899,0.10809941589832306
1949,0.09059061110019684
1999,0.08929495513439178
2049,0.08662188053131104
2099,0.08576449751853943
2149,0.09296054393053055
2199,0.10316167771816254
2249,0.08572742342948914
2299,0.09716761857271194
2349,0.0790862888097763
2399,0.07891988754272461
2449,0.0718516856431961
2499,0.09606445580720901
2549,0.08717899024486542
2599,0.08146719634532928
2649,0.07798372209072113
2699,0.07772893458604813
2749,0.08108609914779663
2799,0.0929977223277092
2849,0.08807133138179779
2899,0.06025269627571106
2949,0.08610503375530243
2999,0.06994332373142242
3049,0.08107462525367737
3099,0.07306130230426788
3149,0.07551109790802002
3199,0.07419174909591675
3249,0.0797148048877716
3299,0.06517861783504486
3349,0.08895929157733917
3399,0.07840953767299652
3449,0.06845562160015106
3499,0.06529851257801056
3549,0.08002501726150513
3599,0.06263534724712372
3649,0.06481333076953888
3699,0.05730608105659485
3749,0.06867370754480362
3799,0.06564988195896149
3849,0.07952362298965454
3899,0.0801105946302414
3949,0.06898291409015656
3999,0.057464126497507095
4049,0.0749041885137558
4099,0.061893530189991
4149,0.07934296876192093
4199,0.07254785299301147
4249,0.06551384925842285
4299,0.07346419990062714
4349,0.08076073229312897
4399,0.07068711519241333
4449,0.07206744700670242
4499,0.06996949017047882
4549,0.05438212677836418
4599,0.07066293060779572
4649,0.08054804056882858
4699,0.06456993520259857
4749,0.07050710916519165
4799,0.06098799780011177
4849,0.06320112943649292
4899,0.0680018812417984
4949,0.07293886691331863
4999,0.05705440416932106
5049,0.06639474630355835
5099,0.07326272130012512
5149,0.06083817034959793
5199,0.06635507941246033
5249,0.0595540814101696
5299,0.05521558225154877
5349,0.06376826763153076
5399,0.0755619928240776
5449,0.0666227787733078
5499,0.05496222898364067
5549,0.05800110474228859
5599,0.06690970063209534
5649,0.05812304466962814
5699,0.05383855849504471
5749,0.06659923493862152
5799,0.06686372309923172
5849,0.07149021327495575
5899,0.06526494026184082
5949,0.06810171902179718
5999,0.07609719783067703
6049,0.05086797475814819
6099,0.06237248703837395
6149,0.05551768094301224
6199,0.06771527230739594
6249,0.05869375541806221
6299,0.06943506002426147
6349,0.06242092698812485
6399,0.073659747838974
6449,0.060766298323869705
6499,0.05873643606901169
6549,0.054830633103847504
6599,0.05698973685503006
6649,0.061920247972011566
6699,0.05853540077805519
6749,0.06213376671075821
6799,0.060520440340042114
6849,0.07148692011833191
6899,0.04521612823009491
6949,0.07080037146806717
6999,0.04853907972574234
7049,0.05850119888782501
7099,0.06367890536785126
7149,0.057705238461494446
7199,0.05916668474674225
7249,0.05973758548498154
7299,0.059137653559446335
7349,0.062238648533821106
7399,0.06448917090892792
7449,0.0656936764717102
7499,0.05409422144293785
7549,0.0549662746489048
7599,0.06927579641342163
7649,0.05736486613750458
7699,0.06632508337497711
7749,0.06494493782520294
7799,0.05560151860117912
7849,0.06728330999612808
7899,0.05838307738304138
7949,0.056497953832149506
7999,0.05791666731238365
8049,0.06112835556268692
8099,0.06620623171329498
8149,0.0694018080830574
8199,0.05784505233168602
8249,0.05336495488882065
8299,0.059168294072151184
8349,0.051978204399347305
8399,0.06747566163539886
8449,0.05170410871505737
8499,0.04452988877892494
8549,0.058766648173332214
8599,0.0590047612786293
8649,0.06082913652062416
8699,0.06360386312007904
8749,0.0629597008228302
8799,0.053392983973026276
8849,0.0650135725736618
8899,0.057370636612176895
8949,0.06399020552635193
8999,0.05092518776655197
9049,0.04884124547243118
9099,0.0635882318019867
9149,0.06120387464761734
9199,0.048088155686855316
9249,0.05577905848622322
9299,0.05962833762168884
9349,0.04942314326763153
9399,0.06087313964962959
9449,0.056595467031002045
9499,0.04950887709856033
9549,0.05016375333070755
9599,0.05315888673067093
9649,0.046544380486011505
9699,0.05327422544360161
9749,0.06501726806163788
9799,0.05826544016599655
9849,0.060654133558273315
9899,0.05092698708176613
9949,0.04770754277706146
9999,0.05148264020681381
10049,0.04414530098438263
10099,0.05019881948828697
10149,0.05095583200454712
10199,0.04509139806032181
10249,0.037522442638874054
10299,0.06048881262540817
10349,0.058233290910720825
10399,0.04335060715675354
10449,0.05554225295782089
10499,0.044802505522966385
10549,0.045244406908750534
10599,0.05726619437336922
10649,0.05086220055818558
10699,0.04762951284646988
10749,0.045031338930130005
10799,0.05132248252630234
10849,0.04816506430506706
10899,0.036851536482572556
10949,0.04231211170554161
10999,0.052418388426303864
11049,0.041578587144613266
11099,0.06101804971694946
11149,0.03806848078966141
11199,0.04655025899410248
11249,0.05067666620016098
11299,0.0571666918694973
11349,0.04663308337330818
11399,0.03854738175868988
11449,0.03571569174528122
11499,0.04441044479608536
11549,0.04150061309337616
11599,0.03618575260043144
11649,0.05389632657170296
11699,0.049561891704797745
11749,0.04174068570137024
11799,0.04116356372833252
11849,0.05023857206106186
11899,0.036619991064071655
11949,0.04702924191951752
11999,0.04155942425131798
12049,0.046156201511621475
12099,0.038210272789001465
12149,0.047913555055856705
12199,0.04198829084634781
12249,0.048388224095106125
12299,0.03398524969816208
12349,0.051136963069438934
12399,0.04027605429291725
12449,0.039615385234355927
12499,0.04229274392127991
12549,0.041868168860673904
12599,0.04060259461402893
12649,0.049773793667554855
12699,0.053824879229068756
12749,0.04340702295303345
12799,0.05275733023881912
12849,0.04070150479674339
12899,0.04904504492878914
12949,0.03724490851163864
12999,0.04895438253879547
13049,0.057866379618644714
13099,0.03800266981124878
13149,0.049783602356910706
13199,0.03454101085662842
13249,0.04959208145737648
13299,0.04031612351536751
13349,0.04480487108230591
13399,0.0436253659427166
13449,0.03468260541558266
13499,0.03873647376894951
13549,0.04811328649520874
13599,0.042832620441913605
13649,0.03925163298845291
13699,0.0498332642018795
13749,0.04457852616906166
13799,0.04495912790298462
13849,0.04342044144868851
13899,0.04672917351126671
13949,0.04776588827371597
13999,0.03915568068623543
14049,0.04347068816423416
14099,0.04263429343700409
14149,0.04307795315980911
14199,0.03897768259048462
14249,0.030916795134544373
14299,0.04850724712014198
14349,0.04191596060991287
14399,0.035636674612760544
14449,0.039630964398384094
14499,0.03843747079372406
14549,0.035768844187259674
14599,0.040392592549324036
14649,0.033996790647506714
14699,0.05657508596777916
14749,0.04216016083955765
14799,0.038826435804367065
14849,0.04101899266242981
14899,0.037781208753585815
14949,0.03805004060268402
14999,0.05037562921643257
15049,0.0451069138944149
15099,0.031844086945056915
15149,0.04899618774652481
15199,0.0460650809109211
15249,0.029280908405780792
15299,0.04638145864009857
15349,0.03921037167310715
15399,0.040803663432598114
15449,0.042227357625961304
15499,0.029960595071315765
15549,0.04459688812494278
15599,0.048843156546354294
15649,0.03238777816295624
15699,0.03621505945920944
15749,0.039852041751146317
15799,0.038359664380550385
15849,0.03976764902472496
15899,0.04002002626657486
15949,0.04715395346283913
15999,0.036409780383110046
16049,0.038815904408693314
16099,0.046256594359874725
16149,0.04414162039756775
16199,0.03961922973394394
16249,0.03991163522005081
16299,0.037938378751277924
16349,0.042622171342372894
16399,0.032294563949108124
16449,0.04560769349336624
16499,0.03175155073404312
16549,0.04836820438504219
16599,0.04462534561753273
16649,0.04247302561998367
16699,0.04473622143268585
16749,0.04290119186043739
16799,0.03981543332338333
16849,0.04402324557304382
16899,0.0376712940633297
16949,0.04196043685078621
16999,0.0370837077498436
17049,0.04032653570175171
17099,0.035742878913879395
17149,0.041732098907232285
17199,0.0329410545527935
17249,0.054270751774311066
17299,0.038932960480451584
17349,0.046363793313503265
17399,0.03667258098721504
17449,0.04692425578832626
17499,0.040605414658784866
17549,0.03971201181411743
17599,0.03225325420498848
17649,0.039813652634620667
17699,0.0377802699804306
17749,0.04122808575630188
17799,0.04268213361501694
17849,0.03687671199440956
17899,0.04550694301724434
17949,0.034936487674713135
17999,0.04053959250450134
18049,0.037404049187898636
18099,0.042635656893253326
18149,0.04332124441862106
18199,0.03965301811695099
18249,0.04553429037332535
18299,0.03818878158926964
18349,0.04004646837711334
18399,0.04158097878098488
18449,0.03613917902112007
18499,0.03741619735956192
18549,0.03834658861160278
18599,0.03408001735806465
18649,0.0505334697663784
18699,0.038445547223091125
18749,0.032386474311351776
18799,0.036893609911203384
18849,0.03952596336603165
18899,0.043126437813043594
18949,0.04053577780723572
18999,0.056774914264678955
19049,0.04129646718502045
19099,0.031824931502342224
19149,0.04660709574818611
19199,0.04192283749580383
19249,0.03759270906448364
19299,0.03858936205506325
19349,0.043146710842847824
19399,0.039439354091882706
19449,0.03674725443124771
19499,0.03190646693110466
19549,0.03773672133684158
19599,0.04644031077623367
19649,0.04059315472841263
19699,0.04331761598587036
19749,0.039446618407964706
19799,0.038856614381074905
19849,0.0422767736017704
19899,0.0369139090180397
19949,0.043635185807943344
19999,0.031298406422138214
20049,0.03791608288884163
20099,0.03609906882047653
20149,0.04489901289343834
20199,0.037292465567588806
20249,0.03827038034796715
20299,0.03514523804187775
20349,0.04152178019285202
20399,0.03931378573179245
20449,0.03926572948694229
20499,0.03917699307203293
20549,0.03726476803421974
20599,0.03610224276781082
20649,0.032215893268585205
20699,0.025830533355474472
20749,0.03835226222872734
20799,0.04097519814968109
20849,0.03337100148200989
20899,0.03506120294332504
20949,0.048140089958906174
20999,0.040819793939590454
21049,0.034391120076179504
21099,0.0358191542327404
21149,0.03487993776798248
21199,0.03803533315658569
21249,0.03997071087360382
21299,0.04007865488529205
21349,0.037823088467121124
21399,0.03461310267448425
21449,0.03508971631526947
21499,0.04649786651134491
21549,0.03134270757436752
21599,0.03213682770729065
21649,0.036033518612384796
21699,0.03417607396841049
21749,0.0355214923620224
21799,0.04223671555519104
21849,0.0385890007019043
21899,0.037025466561317444
21949,0.02769595757126808
21999,0.03563287854194641
22049,0.03382506221532822
22099,0.039149053394794464
22149,0.034922778606414795
22199,0.038940995931625366
22249,0.03896211087703705
22299,0.029757671058177948
22349,0.03869597613811493
22399,0.03508942574262619
22449,0.04170486703515053
22499,0.03376171365380287
22549,0.03902169689536095
22599,0.040823664516210556
22649,0.032556645572185516
22699,0.035490483045578
22749,0.036719679832458496
22799,0.034151166677474976
22849,0.031630463898181915
22899,0.03996231406927109
22949,0.036681003868579865
22999,0.04250410199165344
23049,0.037330400198698044
23099,0.041547056287527084
23149,0.03194388374686241
23199,0.03455313667654991
23249,0.03136316314339638
23299,0.036522381007671356
23349,0.03921559453010559
23399,0.030905524268746376
23449,0.039091531187295914
23499,0.03933633118867874
23549,0.0333867222070694
23599,0.03501313924789429
23649,0.034425921738147736
23699,0.03377821296453476
23749,0.028203342109918594
23799,0.03315021097660065
23849,0.03657548874616623
23899,0.03082430362701416
23949,0.03996860235929489
23999,0.04184886813163757
24049,0.03472556918859482
24099,0.03326268494129181
24149,0.02882717363536358
24199,0.03918614238500595
24249,0.03821762651205063
24299,0.04602894186973572
24349,0.03736811503767967
24399,0.0391572043299675
24449,0.034145601093769073
24499,0.029785672202706337
24549,0.04243255406618118
24599,0.024182938039302826
24649,0.03524302691221237
24699,0.0424773171544075
24749,0.03339468315243721
24799,0.03606231510639191
24849,0.03353786841034889
24899,0.03495974466204643
24949,0.041425611823797226
24999,0.035148996859788895
25049,0.0409313328564167
25099,0.037731342017650604
25149,0.04428011551499367
25199,0.033074893057346344
25249,0.030188892036676407
25299,0.034104641526937485
25349,0.030277777463197708
25399,0.03154776990413666
25449,0.038188304752111435
25499,0.03193974122405052
25549,0.03802734613418579
25599,0.032378360629081726
25649,0.03558528795838356
25699,0.038316041231155396
25749,0.032736245542764664
25799,0.03156732767820358
25849,0.042340416461229324
25899,0.04118281602859497
25949,0.04058105871081352
25999,0.03884805738925934
26049,0.04173959046602249
26099,0.039644755423069
26149,0.03884259983897209
26199,0.03628910332918167
26249,0.032828256487846375
26299,0.046669770032167435
26349,0.03382142633199692
26399,0.03604068607091904
26449,0.030722901225090027
26499,0.031937338411808014
26549,0.03269141539931297
26599,0.03907154127955437
26649,0.029315486550331116
26699,0.033140044659376144
26749,0.037204891443252563
26799,0.035823896527290344
26849,0.03808576986193657
26899,0.04029163345694542
26949,0.039472900331020355
26999,0.034239597618579865
27049,0.03219353035092354
27099,0.029225695878267288
27149,0.035727061331272125
27199,0.03626364469528198
27249,0.02785000577569008
27299,0.034658633172512054
27349,0.035131338983774185
27399,0.03966350853443146
27449,0.029812270775437355
27499,0.03996080532670021
27549,0.041339725255966187
27599,0.03415093943476677
27649,0.034418344497680664
27699,0.03202882409095764
27749,0.029108554124832153
27799,0.03344345837831497
27849,0.036126941442489624
27899,0.02972446382045746
27949,0.041092440485954285
27999,0.031322360038757324
28049,0.04337288439273834
28099,0.028705384582281113
28149,0.035108137875795364
28199,0.02904655411839485
28249,0.03430846333503723
28299,0.0332825630903244
28349,0.03683988377451897
28399,0.04305121302604675
28449,0.04971225559711456
28499,0.031592901796102524
28549,0.03152614086866379
28599,0.032168444246053696
28649,0.03435002267360687
28699,0.04140324890613556
28749,0.03435122221708298
28799,0.02927407994866371
28849,0.04529912769794464
28899,0.03965964913368225
28949,0.02998623251914978
28999,0.034336239099502563
29049,0.03117273561656475
29099,0.034790974110364914
29149,0.033485330641269684
29199,0.03305909410119057
29249,0.03262297064065933
29299,0.03294572979211807
29349,0.039961475878953934
29399,0.03483205288648605
29449,0.03280992805957794
29499,0.028612740337848663
29549,0.033206988126039505
29599,0.03323988616466522
29649,0.029715413227677345
29699,0.03785897418856621
29749,0.03919997811317444
29799,0.02640523575246334
29849,0.026735030114650726
29899,0.037955038249492645
29949,0.03322743624448776
29999,0.03374780714511871
30049,0.03721122071146965
30099,0.03159667178988457
30149,0.03777306154370308
30199,0.036458663642406464
30249,0.03188268467783928
30299,0.028395824134349823
30349,0.032766927033662796
30399,0.025880679488182068
30449,0.036283813416957855
30499,0.035038627684116364
30549,0.031129691749811172
30599,0.026421980932354927
30649,0.028273452073335648
30699,0.032455556094646454
30749,0.04208407923579216
30799,0.03335966169834137
30849,0.03908800333738327
30899,0.03351245075464249
30949,0.033638253808021545
30999,0.041689321398735046
31049,0.03435847908258438
31099,0.03691871464252472
31149,0.03493835777044296
31199,0.03254416212439537
31249,0.02852553501725197
31299,0.030167173594236374
31349,0.03056184947490692
31399,0.023999489843845367
31449,0.0343608595430851
31499,0.027754316106438637
31549,0.03171525150537491
31599,0.043859101831912994
31649,0.034835126250982285
31699,0.03808082267642021
31749,0.03430182486772537
31799,0.04041821509599686
31849,0.03702019900083542
31899,0.03188539296388626
31949,0.03001672960817814
31999,0.035482682287693024
32049,0.04111853241920471
32099,0.038397856056690216
32149,0.032522521913051605
32199,0.03449477627873421
32249,0.02940840646624565
32299,0.03973185271024704
32349,0.03199991583824158
32399,0.03927699476480484
32449,0.03145286813378334
32499,0.036122336983680725
32549,0.03249082341790199
32599,0.03060290217399597
32649,0.03513369709253311
32699,0.03744809329509735
32749,0.03083503618836403
32799,0.028219766914844513
32849,0.03694577515125275
32899,0.0256925281137228
32949,0.037518687546253204
32999,0.028124947100877762
33049,0.03191527724266052
33099,0.03827887773513794
33149,0.036727309226989746
33199,0.028615586459636688
33249,0.03475194424390793
33299,0.026749208569526672
33349,0.03232434391975403
33399,0.034053780138492584
33449,0.03287201747298241
33499,0.03721262514591217
33549,0.029683075845241547
33599,0.03422609716653824
33649,0.039278075098991394
33699,0.035473454743623734
33749,0.02472599595785141
33799,0.031122617423534393
33849,0.030563026666641235
33899,0.03854142874479294
33949,0.029034018516540527
33999,0.028549421578645706
34049,0.027977973222732544
34099,0.02262306958436966
34149,0.034906718879938126
34199,0.038978055119514465
34249,0.02591744065284729
34299,0.029259543865919113
34349,0.03495375066995621
34399,0.03167668730020523
34449,0.03596940636634827
34499,0.028958402574062347
34549,0.029752030968666077
34599,0.03730033338069916
34649,0.04272475838661194
34699,0.027153795585036278
34749,0.032674744725227356
34799,0.02946069836616516
34849,0.036440469324588776
34899,0.03242874890565872
34949,0.036199167370796204
34999,0.03355760499835014
35049,0.03393678739666939
35099,0.03652608394622803
35149,0.026738503947854042
35199,0.03089972957968712
35249,0.04230240732431412
35299,0.034237444400787354
35349,0.03722666576504707
35399,0.038106195628643036
35449,0.028198612853884697
35499,0.03801517188549042
35549,0.03676262125372887
35599,0.03440277278423309
35649,0.02867881767451763
35699,0.03238115459680557
35749,0.026403337717056274
35799,0.03315359354019165
35849,0.02442789077758789
35899,0.029414838179945946
35949,0.026461469009518623
35999,0.03478708490729332
36049,0.03840446472167969
36099,0.03480134159326553
36149,0.035199783742427826
36199,0.03290600702166557
36249,0.03325317054986954
36299,0.028708282858133316
36349,0.032925084233284
36399,0.03697312995791435
36449,0.03125045448541641
36499,0.03253409266471863
36549,0.028967279940843582
36599,0.033787522464990616
36649,0.03069852665066719
36699,0.029585091397166252
36749,0.030930019915103912
36799,0.03791983053088188
36849,0.03330928459763527
36899,0.028012162074446678
36949,0.024390477687120438
36999,0.030801627784967422
37049,0.027698270976543427
37099,0.028901921585202217
37149,0.03329875320196152
37199,0.027018407359719276
37249,0.030978290364146233
37299,0.02971828728914261
37349,0.03892957419157028
37399,0.026427891105413437
37449,0.025456327944993973
37499,0.026598738506436348
37549,0.03303205221891403
37599,0.034322310239076614
37649,0.02615973725914955
37699,0.02600158005952835
37749,0.03229067847132683
37799,0.024015430361032486
37849,0.026556458324193954
37899,0.026905197650194168
37949,0.03280755132436752
37999,0.037938736379146576
38049,0.029697366058826447
38099,0.029352160170674324
38149,0.03923190385103226
38199,0.026418006047606468
38249,0.03457055985927582
38299,0.02561519481241703
38349,0.030147463083267212
38399,0.04373202472925186
38449,0.020991474390029907
38499,0.034379251301288605
38549,0.028774579986929893
38599,0.03080618381500244
38649,0.02787921205163002
38699,0.030944358557462692
38749,0.03125077858567238
38799,0.02155616134405136
38849,0.02900691330432892
38899,0.02783609926700592
38949,0.03347434848546982
38999,0.02992161735892296
39049,0.026608973741531372
39099,0.03828005492687225
39149,0.028930531814694405
39199,0.03327244520187378
39249,0.03339669480919838
39299,0.03270256891846657
39349,0.03203411400318146
39399,0.03287797048687935
39449,0.030371131375432014
39499,0.030519887804985046
39549,0.03426700085401535
39599,0.03414853662252426
39649,0.023832928389310837
39699,0.027740925550460815
39749,0.028999749571084976
39799,0.028592901304364204
39849,0.0290722344070673
39899,0.04954003542661667
39949,0.02717505767941475
39999,0.04224627465009689
40049,0.027483589947223663
40099,0.029434669762849808
40149,0.027414413169026375
40199,0.038249775767326355
40249,0.03254149109125137
40299,0.034700848162174225
40349,0.03065180778503418
40399,0.034126654267311096
40449,0.03307363763451576
40499,0.024824943393468857
40549,0.029589200392365456
40599,0.030818194150924683
40649,0.030703812837600708
40699,0.033786654472351074
40749,0.034204788506031036
40799,0.03448013216257095
40849,0.02759997360408306
40899,0.03247396647930145
40949,0.02852301113307476
40999,0.03079417534172535
41049,0.02352597378194332
41099,0.03213207423686981
41149,0.02958911657333374
41199,0.028690235689282417
41249,0.02534494176506996
41299,0.032505519688129425
41349,0.04480960592627525
41399,0.027258964255452156
41449,0.03129493445158005
41499,0.031100336462259293
41549,0.025781303644180298
41599,0.02650173008441925
41649,0.027484867721796036
41699,0.030208218842744827
41749,0.02833743207156658
41799,0.02868163213133812
41849,0.02702084742486477
41899,0.0319073349237442
41949,0.02934269979596138
41999,0.033216442912817
42049,0.03695863485336304
42099,0.02912743389606476
42149,0.027551110833883286
42199,0.03265896067023277
42249,0.027893725782632828
42299,0.03757956251502037
42349,0.038154423236846924
42399,0.03823883831501007
42449,0.030672335997223854
42499,0.027463728561997414
42549,0.035632554441690445
42599,0.030418552458286285
42649,0.03251368924975395
42699,0.028257817029953003
42749,0.027829725295305252
42799,0.025850949808955193
42849,0.026423821225762367
42899,0.03351234644651413
42949,0.01934722624719143
42999,0.03411654382944107
43049,0.02674376219511032
43099,0.023454464972019196
43149,0.025433063507080078
43199,0.028789101168513298
43249,0.024252019822597504
43299,0.025900036096572876
43349,0.029926590621471405
43399,0.0328853577375412
43449,0.032782044261693954
43499,0.03338970988988876
43549,0.0423373207449913
43599,0.03386897221207619
43649,0.033050552010536194
43699,0.034796494990587234
43749,0.030638312920928
43799,0.02727235108613968
43849,0.026780428364872932
43899,0.030769789591431618
43949,0.031139260157942772
43999,0.03179540857672691
44049,0.022936826571822166
44099,0.02599005028605461
44149,0.03111167624592781
44199,0.02857268787920475
44249,0.028348729014396667
44299,0.03432622179389
44349,0.034300483763217926
44399,0.02698824740946293
44449,0.02944996766746044
44499,0.024713417515158653
44549,0.03287350758910179
44599,0.035192620009183884
44649,0.03572262078523636
44699,0.032830558717250824
44749,0.03103204071521759
44799,0.021944433450698853
44849,0.034690361469984055
44899,0.0311926007270813
44949,0.03416697308421135
44999,0.039561957120895386
45049,0.026394115760922432
45099,0.03856822848320007
45149,0.03059753030538559
45199,0.030607428401708603
45249,0.02468019165098667
45299,0.027454620227217674
45349,0.030354520305991173
45399,0.03675152361392975
45449,0.03151191025972366
45499,0.03494727611541748
45549,0.03488500416278839
45599,0.02902737259864807
45649,0.031697120517492294
45699,0.02351435273885727
45749,0.025173427537083626
45799,0.02970794029533863
45849,0.023249054327607155
45899,0.029751941561698914
45949,0.029863711446523666
45999,0.028533006086945534
46049,0.03104272112250328
46099,0.02546873688697815
46149,0.024926619604229927
46199,0.02842608466744423
46249,0.03476740047335625
46299,0.033057767897844315
46349,0.02498650923371315
46399,0.024859821423888206
46449,0.02294423058629036
46499,0.029353290796279907
46549,0.03268946334719658
46599,0.026195120066404343
46649,0.03526397421956062
46699,0.041274551302194595
46749,0.034268416464328766
46799,0.0368913933634758
46849,0.03275713324546814
46899,0.03053632751107216
46949,0.03264056146144867
46999,0.027173636481165886
47049,0.02043962851166725
47099,0.029410935938358307
47149,0.02868587337434292
47199,0.03568216413259506
47249,0.02422531694173813
47299,0.03146864101290703
47349,0.030094319954514503
47399,0.02564794197678566
47449,0.034528233110904694
47499,0.026098061352968216
47549,0.029283788055181503
47599,0.03191971033811569
47649,0.030197281390428543
47699,0.029480502009391785
47749,0.03741110861301422
47799,0.031130773946642876
47849,0.03187002241611481
47899,0.033779170364141464
47949,0.032899171113967896
47999,0.026163768023252487
48049,0.03224389627575874
48099,0.028806239366531372
48149,0.029621288180351257
48199,0.02861175686120987
48249,0.026500988751649857
48299,0.02530762366950512
48349,0.025063777342438698
48399,0.03057992458343506
48449,0.031512677669525146
48499,0.03535643219947815
48549,0.024863597005605698
48599,0.025007378309965134
48649,0.023839440196752548
48699,0.03331878036260605
48749,0.03609360381960869
48799,0.02888915315270424
48849,0.03685653209686279
48899,0.03397330641746521
48949,0.023199964314699173
48999,0.033913832157850266
49049,0.030537597835063934
49099,0.026862289756536484
49149,0.0235525444149971
49199,0.0329493023455143
49249,0.029947679489850998
49299,0.0329681895673275
49349,0.031875088810920715
49399,0.035990405827760696
49449,0.02952297031879425
49499,0.028879351913928986
49549,0.03125001862645149
49599,0.035705938935279846
49649,0.02884334698319435
49699,0.020532524213194847
49749,0.026847729459404945
49799,0.027852002531290054
49849,0.04217921942472458
49899,0.02305583842098713
49949,0.02698572352528572
49999,0.0247077364474535
50049,0.024944452568888664
50099,0.03629439324140549
50149,0.029880894348025322
50199,0.03713815659284592
50249,0.030389530584216118
50299,0.03243143483996391
50349,0.02858799882233143
50399,0.02956179529428482
50449,0.03431634232401848
