step,train_quant_loss_step
49,4.1785759925842285
99,8.130825996398926
149,6.97093391418457
199,7.586686611175537
249,6.781273365020752
299,3.1800789833068848
349,2.8705782890319824
399,2.1255319118499756
449,3.759526252746582
499,0.5658168196678162
549,0.7124614715576172
599,0.6524438261985779
649,0.2469848394393921
699,0.19154372811317444
749,0.5109347105026245
799,0.2573968470096588
849,0.2907213866710663
899,0.35549163818359375
949,0.26671141386032104
999,0.14342597126960754
1049,0.18754005432128906
1099,0.12125982344150543
1149,0.08635459840297699
1199,0.13236775994300842
1249,0.09999434649944305
1299,0.09789741039276123
1349,0.049077048897743225
1399,0.1057465448975563
1449,0.0555223785340786
1499,0.056992143392562866
1549,0.05698881670832634
1599,0.05294801667332649
1649,0.0795937180519104
1699,0.058990124613046646
1749,0.06375735998153687
1799,0.07734495401382446
1849,0.05738667771220207
1899,0.04336307942867279
1949,0.05008392035961151
1999,0.04107207804918289
2049,0.03907298669219017
2099,0.04563560336828232
2149,0.044424861669540405
2199,0.04642181098461151
2249,0.03457595407962799
2299,0.03898201137781143
2349,0.02909562550485134
2399,0.024178961291909218
2449,0.022708456963300705
2499,0.025798005983233452
2549,0.02535342052578926
2599,0.021782899275422096
2649,0.02474358305335045
2699,0.015537380240857601
2749,0.020649727433919907
2799,0.030987728387117386
2849,0.023687398061156273
2899,0.0164625383913517
2949,0.023570358753204346
2999,0.014965580776333809
3049,0.01676933653652668
3099,0.013573287054896355
3149,0.0153355672955513
3199,0.013192130252718925
3249,0.013867771252989769
3299,0.0108407661318779
3349,0.01362587884068489
3399,0.01565859094262123
3449,0.013498314656317234
3499,0.011483239941298962
3549,0.021122336387634277
3599,0.011972873471677303
3649,0.012736395001411438
3699,0.01016676239669323
3749,0.010268459096550941
3799,0.017523596063256264
3849,0.01887023262679577
3899,0.013881017453968525
3949,0.008121522143483162
3999,0.009767421521246433
4049,0.012310102581977844
4099,0.007680948823690414
4149,0.01253708265721798
4199,0.01085669919848442
4249,0.007529850117862225
4299,0.013157530687749386
4349,0.01206580363214016
4399,0.011767169460654259
4449,0.01049118023365736
4499,0.012984655797481537
4549,0.0049599092453718185
4599,0.008946413174271584
4649,0.011152757331728935
4699,0.013318546116352081
4749,0.00926300697028637
4799,0.004591956268996
4849,0.008632991462945938
4899,0.00603898148983717
4949,0.007334524765610695
4999,0.00878147967159748
5049,0.006433367729187012
5099,0.00979064591228962
5149,0.00640935730189085
5199,0.007350480183959007
5249,0.0067225126549601555
5299,0.005752881057560444
5349,0.009029846638441086
5399,0.009207167662680149
5449,0.009855600073933601
5499,0.005667403340339661
5549,0.004694012925028801
5599,0.0072362832725048065
5649,0.0049619353376328945
5699,0.005472252145409584
5749,0.006298200227320194
5799,0.006022901274263859
5849,0.006788081489503384
5899,0.004676059354096651
5949,0.006914208177477121
5999,0.010649203322827816
6049,0.004206633195281029
6099,0.008603689260780811
6149,0.006277433130890131
6199,0.007180918473750353
6249,0.005702139809727669
6299,0.006709728389978409
6349,0.006591880228370428
6399,0.007109995000064373
6449,0.0043164147064089775
6499,0.004575598984956741
6549,0.005041292868554592
6599,0.0038250559009611607
6649,0.0040592956356704235
6699,0.004378472454845905
6749,0.0048515042290091515
6799,0.004688285291194916
6849,0.0040082684718072414
6899,0.0021705878898501396
6949,0.005600312724709511
6999,0.003540267236530781
7049,0.0056618149392306805
7099,0.0055461460724473
7149,0.004135672468692064
7199,0.004298126325011253
7249,0.003503497689962387
7299,0.004643171094357967
7349,0.0056603820994496346
7399,0.004504014737904072
7449,0.004463658668100834
7499,0.003071725834161043
7549,0.0028269938193261623
7599,0.005707358010113239
7649,0.004544340539723635
7699,0.005178661085665226
7749,0.004645106382668018
7799,0.0045775785110890865
7849,0.0040588174015283585
7899,0.0035814945586025715
7949,0.003551207482814789
7999,0.0040958356112241745
8049,0.0029540061950683594
8099,0.005232125520706177
8149,0.003967837430536747
8199,0.004288224037736654
8249,0.0036627212539315224
8299,0.0043745022267103195
8349,0.0035142700653523207
8399,0.005155822727829218
8449,0.005075639113783836
8499,0.003370831487700343
8549,0.004402664955705404
8599,0.0036285952664911747
8649,0.0050614457577466965
8699,0.003971694968640804
8749,0.005681793205440044
8799,0.0041641839779913425
8849,0.005548831541091204
8899,0.005333095323294401
8949,0.00581077765673399
8999,0.00403167586773634
9049,0.0036356081254780293
9099,0.004409429617226124
9149,0.005538728088140488
9199,0.003581627970561385
9249,0.00443375576287508
9299,0.004456949420273304
9349,0.003187234979122877
9399,0.005107316188514233
9449,0.00450548343360424
9499,0.004108016844838858
9549,0.00507486704736948
9599,0.005072467494755983
9649,0.004719603341072798
9699,0.004472964908927679
9749,0.006166966166347265
9799,0.004958667792379856
9849,0.006513216067105532
9899,0.0051347194239497185
9949,0.003840823657810688
9999,0.004839055240154266
10049,0.0041062356904149055
10099,0.003995235078036785
10149,0.004143730737268925
10199,0.004452241584658623
10249,0.0031637006904929876
10299,0.006201328709721565
10349,0.005332333967089653
10399,0.0031697964295744896
10449,0.005125238094478846
10499,0.004197999369353056
10549,0.004102226812392473
10599,0.005203523673117161
10649,0.0045376308262348175
10699,0.004770935047417879
10749,0.00370799214579165
10799,0.004051597323268652
10849,0.004056210163980722
10899,0.002977777738124132
10949,0.003945013042539358
10999,0.0034110569395124912
11049,0.002633436815813184
11099,0.006374223157763481
11149,0.00284737441688776
11199,0.003838493488729
11249,0.005216101184487343
11299,0.006104913540184498
11349,0.004767386242747307
11399,0.0036934835370630026
11449,0.0034511741250753403
11499,0.003809636691585183
11549,0.0042275674641132355
11599,0.004035172984004021
11649,0.0045217289589345455
11699,0.00460973521694541
11749,0.004546531476080418
11799,0.003429665695875883
11849,0.004651241470128298
11899,0.003550434485077858
11949,0.004335299134254456
11999,0.004487277008593082
12049,0.004143548663705587
12099,0.0032910024747252464
12149,0.005304401274770498
12199,0.004141838289797306
12249,0.004935603588819504
12299,0.003219905309379101
12349,0.003651839680969715
12399,0.0031674890778958797
12449,0.0037867771461606026
12499,0.0036246846430003643
12549,0.003992068115621805
12599,0.004088888876140118
12649,0.004935982171446085
12699,0.005233557894825935
12749,0.004329076502472162
12799,0.0052222684025764465
12849,0.004091826733201742
12899,0.0047798072919249535
12949,0.003329119412228465
12999,0.003821782534942031
13049,0.004728819243609905
13099,0.0041844709776341915
13149,0.004587187897413969
13199,0.0034929614048451185
13249,0.005251256749033928
13299,0.003257934469729662
13349,0.003668638411909342
13399,0.004402521066367626
13449,0.002980209421366453
13499,0.003502139588817954
13549,0.0044222124852240086
13599,0.004007165785878897
13649,0.0037108922842890024
13699,0.004298980813473463
13749,0.004048262257128954
13799,0.0042339651845395565
13849,0.003622242948040366
13899,0.00445480877533555
13949,0.0035292375832796097
13999,0.0043320381082594395
14049,0.0033936058171093464
14099,0.00381422508507967
14149,0.004175432957708836
14199,0.003656786633655429
14249,0.0032594380900263786
14299,0.0044022249057888985
14349,0.0040919105522334576
14399,0.0035784700885415077
14449,0.003949143923819065
14499,0.003985024057328701
14549,0.003579354379326105
14599,0.003475803881883621
14649,0.0029455136973410845
14699,0.005691958591341972
14749,0.003934119828045368
14799,0.004079598467797041
14849,0.003991926088929176
14899,0.0033915590029209852
14949,0.004007298499345779
14999,0.003418360836803913
15049,0.003991267643868923
15099,0.003431545337662101
15149,0.005140106659382582
15199,0.0046030208468437195
15249,0.0024099783040583134
15299,0.004187270067632198
15349,0.0037796006072312593
15399,0.0035928015131503344
15449,0.00413831090554595
15499,0.0030160662718117237
15549,0.004167490638792515
15599,0.00415335688740015
15649,0.003260151483118534
15699,0.0038080024532973766
15749,0.0037361998111009598
15799,0.004069634713232517
15849,0.0034591241274029016
15899,0.0040595331229269505
15949,0.004585251212120056
15999,0.003968365490436554
16049,0.0034683789126574993
16099,0.00460350327193737
16149,0.004046554211527109
16199,0.003234383650124073
16249,0.0034020543098449707
16299,0.0033884888980537653
16349,0.003611441934481263
16399,0.003551289439201355
16449,0.004319574683904648
16499,0.0033206255175173283
16549,0.00550703052431345
16599,0.005026563070714474
16649,0.004699136596173048
16699,0.004432991147041321
16749,0.0037884083576500416
16799,0.0038181429263204336
16849,0.0036892106290906668
16899,0.004242359660565853
16949,0.003993683028966188
16999,0.0035239169374108315
17049,0.004233026877045631
17099,0.0030522169545292854
17149,0.004264088813215494
17199,0.0030305993277579546
17249,0.005125177558511496
17299,0.0039658620953559875
17349,0.003600634168833494
17399,0.003390905912965536
17449,0.0035990404430776834
17499,0.0038815364241600037
17549,0.003474208991974592
17599,0.003585752099752426
17649,0.003642805851995945
17699,0.004316141828894615
17749,0.003936388995498419
17799,0.003678454551845789
17849,0.0036694095470011234
17899,0.0036614073906093836
17949,0.0032037561759352684
17999,0.003952864557504654
18049,0.0032825670205056667
18099,0.003655799198895693
18149,0.004250010941177607
18199,0.003678923938423395
18249,0.0034361763391643763
18299,0.00349937891587615
18349,0.003905944060534239
18399,0.0037692785263061523
18449,0.0034616170451045036
18499,0.0034656680654734373
18549,0.003855127142742276
18599,0.0033032852225005627
18649,0.003990924917161465
18699,0.0033261929638683796
18749,0.0029923475813120604
18799,0.003607278922572732
18849,0.003568707499653101
18899,0.0034479203168302774
18949,0.004122192971408367
18999,0.004390176385641098
19049,0.0035780579783022404
19099,0.0031590706203132868
19149,0.0049370103515684605
19199,0.0037879764568060637
19249,0.0038238000124692917
19299,0.003353484207764268
19349,0.004379235208034515
19399,0.0034637239295989275
19449,0.0036644451320171356
19499,0.003040292067453265
19549,0.003626075340434909
19599,0.003730200231075287
19649,0.004130878485739231
19699,0.004235944245010614
19749,0.0038858980406075716
19799,0.0035438849590718746
19849,0.0030283983796834946
19899,0.003515510354191065
19949,0.003919531125575304
19999,0.002884505083784461
20049,0.003641271498054266
20099,0.0034807254560291767
20149,0.0044124615378677845
20199,0.003679143264889717
20249,0.003512522205710411
20299,0.0032980022951960564
20349,0.004092897288501263
20399,0.003399394918233156
20449,0.003315160982310772
20499,0.004422960802912712
20549,0.0034337672404944897
20599,0.003657084424048662
20649,0.003209593240171671
20699,0.002792225917801261
20749,0.0038530665915459394
20799,0.003985879477113485
20849,0.0034873865079134703
20899,0.0032143795397132635
20949,0.004622186068445444
20999,0.003994929138571024
21049,0.0029111625626683235
21099,0.0033254018053412437
21149,0.003222924657166004
21199,0.0037154860328882933
21249,0.0035142134875059128
21299,0.0034589923452585936
21349,0.003109841840341687
21399,0.0034519783221185207
21449,0.0034935488365590572
21499,0.00403824495151639
21549,0.00327466637827456
21599,0.003510355018079281
21649,0.003719993168488145
21699,0.0034599266946315765
21749,0.0034626678097993135
21799,0.004374900832772255
21849,0.003742972854524851
21899,0.003414412494748831
21949,0.0031499469187110662
21999,0.003401965368539095
22049,0.003355396678671241
22099,0.0035194754600524902
22149,0.0035676441621035337
22199,0.00395750580355525
22249,0.0037398035638034344
22299,0.002878056839108467
22349,0.00323586817830801
22399,0.0033134084660559893
22449,0.0037129863630980253
22499,0.003107966622337699
22549,0.0036559724248945713
22599,0.00418720580637455
22649,0.003324374556541443
22699,0.00321177183650434
22749,0.003169943578541279
22799,0.003140863496810198
22849,0.003240270307287574
22899,0.0038209836930036545
22949,0.0035279991570860147
22999,0.004397234413772821
23049,0.0029061606619507074
23099,0.003863315796479583
23149,0.0029147763270884752
23199,0.003517582081258297
23249,0.003103001741692424
23299,0.0036964453756809235
23349,0.003218508791178465
23399,0.0030899152625352144
23449,0.003851993242278695
23499,0.0036429462488740683
23549,0.003078229259699583
23599,0.0033003902062773705
23649,0.003576884977519512
23699,0.003103908384218812
23749,0.0030021783895790577
23799,0.003423425368964672
23849,0.003652566811069846
23899,0.0030283047817647457
23949,0.00407666340470314
23999,0.0034722774289548397
24049,0.0035356678999960423
24099,0.003077309811487794
24149,0.0027795997448265553
24199,0.003464073408395052
24249,0.0036414810456335545
24299,0.0041781459003686905
24349,0.0033349264413118362
24399,0.0032763953786343336
24449,0.0028188645374029875
24499,0.003005856415256858
24549,0.0034480514004826546
24599,0.002583413850516081
24649,0.0033041907008737326
24699,0.0037698724772781134
24749,0.002910774666815996
24799,0.0030551315285265446
24849,0.0032387524843215942
24899,0.003441410604864359
24949,0.003938072361052036
24999,0.0034142809454351664
25049,0.003552604466676712
25099,0.0035948760341852903
25149,0.0037169933784753084
25199,0.003213409334421158
25249,0.0030856032390147448
25299,0.003048374317586422
25349,0.0030641681514680386
25399,0.003011607099324465
25449,0.0038165231235325336
25499,0.0031761496793478727
25549,0.0031363987363874912
25599,0.0030077616684138775
25649,0.0030819792300462723
25699,0.004011578857898712
25749,0.0034525636583566666
25799,0.0032186659518629313
25849,0.0039256541058421135
25899,0.003944331780076027
25949,0.003546586260199547
25999,0.003463875036686659
26049,0.004250970669090748
26099,0.0030841585248708725
26149,0.0038914510514587164
26199,0.0033213456626981497
26249,0.003024500561878085
26299,0.0037473966367542744
26349,0.0031547839753329754
26399,0.002985699102282524
26449,0.0027632880955934525
26499,0.0032664574682712555
26549,0.0033522583544254303
26599,0.0031959773041307926
26649,0.0026225391775369644
26699,0.003152195829898119
26749,0.0030831098556518555
26799,0.0032058111391961575
26849,0.0035916150081902742
26899,0.003803641302511096
26949,0.0035334762651473284
26999,0.003386831609532237
27049,0.0028199697844684124
27099,0.0028286846354603767
27149,0.003041398711502552
27199,0.004081743769347668
27249,0.0026624801103025675
27299,0.0034422287717461586
27349,0.00326458178460598
27399,0.0038792251143604517
27449,0.002872825600206852
27499,0.003197825513780117
27549,0.0034135926980525255
27599,0.003247507382184267
27649,0.0036287223920226097
27699,0.003034351859241724
27749,0.0027541874442249537
27799,0.003879391588270664
27849,0.003657199442386627
27899,0.003157311351969838
27949,0.003724935231730342
27999,0.003144174814224243
28049,0.004055602476000786
28099,0.002872997894883156
28149,0.003267361782491207
28199,0.0031159301288425922
28249,0.0031542929355055094
28299,0.003273569978773594
28349,0.003484560875222087
28399,0.004332960583269596
28449,0.004061594605445862
28499,0.003630463033914566
28549,0.003369689919054508
28599,0.0033541168086230755
28649,0.003375011496245861
28699,0.0041388352401554585
28749,0.003198756370693445
28799,0.003085657488554716
28849,0.00433869706466794
28899,0.003535480936989188
28949,0.0028121592476963997
28999,0.0036456738598644733
29049,0.0031833918765187263
29099,0.0031959370244294405
29149,0.00308960466645658
29199,0.0032784980721771717
29249,0.0031541562639176846
29299,0.002931118942797184
29349,0.0039193411357700825
29399,0.003002395387738943
29449,0.0031083545181900263
29499,0.0030026137828826904
29549,0.003271452384069562
29599,0.003170446027070284
29649,0.002841769950464368
29699,0.003714146791025996
29749,0.003960905130952597
29799,0.0029916956555098295
29849,0.0025555267930030823
29899,0.0034743142314255238
29949,0.003433268517255783
29999,0.003034772351384163
30049,0.0030560283921658993
30099,0.0029110265895724297
30149,0.0038237026892602444
30199,0.0031934301368892193
30249,0.00315992534160614
30299,0.0027179180178791285
30349,0.0033643823117017746
30399,0.0031385584734380245
30449,0.0035334229469299316
30499,0.0035794302821159363
30549,0.0032036532647907734
30599,0.002896659541875124
30649,0.002808613935485482
30699,0.003364681266248226
30749,0.003795728785917163
30799,0.0032714195549488068
30849,0.0037247256841510534
30899,0.0032886378467082977
30949,0.0030175442807376385
30999,0.003579569747671485
31049,0.003212500596418977
31099,0.0035258643329143524
31149,0.003026792546734214
31199,0.003064383054152131
31249,0.0030022950377315283
31299,0.0032526738941669464
31349,0.003110321704298258
31399,0.00255886884406209
31449,0.0034284358844161034
31499,0.0030166422948241234
31549,0.002836094703525305
31599,0.0032757618464529514
31649,0.0032403250224888325
31699,0.003567374311387539
31749,0.003672055434435606
31799,0.0032767937518656254
31849,0.003243408165872097
31899,0.003559631295502186
31949,0.0027869916521012783
31999,0.0030910002533346415
32049,0.0036040926352143288
32099,0.003163647372275591
32149,0.0032432631123811007
32199,0.003883441910147667
32249,0.0027833867352455854
32299,0.0036977066192775965
32349,0.002655471907928586
32399,0.0035168149042874575
32449,0.0031039395835250616
32499,0.003522793995216489
32549,0.002949094632640481
32599,0.0030469787307083607
32649,0.0030202576890587807
32699,0.0036291975993663073
32749,0.002623859792947769
32799,0.002872811397537589
32849,0.0029844159726053476
32899,0.0027277821209281683
32949,0.003363356925547123
32999,0.0027738381177186966
33049,0.00317190820351243
33099,0.003506315406411886
33149,0.0031304610893130302
33199,0.0027412918861955404
33249,0.0032616336829960346
33299,0.0028805634938180447
33349,0.0031238431110978127
33399,0.0035859434865415096
33449,0.0030188667587935925
33499,0.0034407484345138073
33549,0.0027743149548768997
33599,0.0034323404543101788
33649,0.003733702003955841
33699,0.0032604692969471216
33749,0.0026998037938028574
33799,0.0031140483915805817
33849,0.0028560508508235216
33899,0.003332260064780712
33949,0.0029714012052863836
33999,0.0030189361423254013
34049,0.0023818386252969503
34099,0.0026461805682629347
34149,0.003092243568971753
34199,0.0033407879527658224
34249,0.0028307191096246243
34299,0.002994879148900509
34349,0.0034199426881968975
34399,0.002854178659617901
34449,0.0034577841870486736
34499,0.0029460221994668245
34549,0.0030017774552106857
34599,0.00345958536490798
34649,0.0036789774894714355
34699,0.0030583241023123264
34749,0.0032170629128813744
34799,0.0028448665980249643
34849,0.0031744849402457476
34899,0.0033616386353969574
34949,0.003869310487061739
34999,0.0034601259976625443
35049,0.0035752630792558193
35099,0.0030975716654211283
35149,0.002690470078960061
35199,0.002908118534833193
35249,0.003755304729565978
35299,0.0030647043604403734
35349,0.003358356188982725
35399,0.0030034654773771763
35449,0.002993163885548711
35499,0.0034012063406407833
35549,0.003270262386649847
35599,0.0035054231993854046
35649,0.002801351249217987
35699,0.0032266625203192234
35749,0.0028604785911738873
35799,0.003373540937900543
35849,0.002630087547004223
35899,0.002842769492417574
35949,0.0025482401251792908
35999,0.00319864135235548
36049,0.0034744422882795334
36099,0.003039224538952112
36149,0.0030284759122878313
36199,0.0032349140383303165
36249,0.0028255977667868137
36299,0.0028281756676733494
36349,0.003476383164525032
36399,0.0033399201929569244
36449,0.0030366024002432823
36499,0.003304295241832733
36549,0.0031147017143666744
36599,0.0034807338379323483
36649,0.002882028929889202
36699,0.003030976513400674
36749,0.0030184464994817972
36799,0.0033575890120118856
36849,0.0027985754422843456
36899,0.002959387144073844
36949,0.003068214049562812
36999,0.0025804010219872
37049,0.002619731705635786
37099,0.002639849903061986
37149,0.0029391993302851915
37199,0.002784489654004574
37249,0.003033599816262722
37299,0.0029756976291537285
37349,0.0034233485348522663
37399,0.0027464660815894604
37449,0.002940685488283634
37499,0.0027905197348445654
37549,0.0030683265067636967
37599,0.0033808450680226088
37649,0.002695071743801236
37699,0.0027720965445041656
37749,0.0034879602026194334
37799,0.002724223770201206
37849,0.0028586445841938257
37899,0.0027953721582889557
37949,0.0027675037272274494
37999,0.0029841060750186443
38049,0.0028713291976600885
38099,0.0030036841053515673
38149,0.003199783619493246
38199,0.0028503756038844585
38249,0.00327694253064692
38299,0.0026010177098214626
38349,0.003159518353641033
38399,0.004046231508255005
38449,0.0025482852943241596
38499,0.003113240236416459
38549,0.003091180697083473
38599,0.0028942583594471216
38649,0.0028328504413366318
38699,0.003136169398203492
38749,0.0030712890438735485
38799,0.0024445094168186188
38849,0.002836344065144658
38899,0.002970863599330187
38949,0.0032015619799494743
38999,0.002954924013465643
39049,0.002816499676555395
39099,0.0032269726507365704
39149,0.003013515379279852
39199,0.0029041653033345938
39249,0.0030548942741006613
39299,0.002875877544283867
39349,0.002763618715107441
39399,0.003301027463749051
39449,0.0030280102510005236
39499,0.0031843273900449276
39549,0.0029417192563414574
39599,0.003126447554677725
39649,0.002582243178039789
39699,0.0026507717557251453
39749,0.0029442892409861088
39799,0.0031826074700802565
39849,0.002964675659313798
39899,0.0037876623682677746
39949,0.0027870996855199337
39999,0.004240627866238356
40049,0.0029594176448881626
40099,0.002945600776001811
40149,0.0028512529097497463
40199,0.0032724488992244005
40249,0.00350972730666399
40299,0.0028098812326788902
40349,0.0027044001035392284
40399,0.0034140879288315773
40449,0.0032350141555070877
40499,0.0024730213917791843
40549,0.0029259882867336273
40599,0.0030227676033973694
40649,0.0030558614525943995
40699,0.0030804690904915333
40749,0.003450684016570449
40799,0.0029913713224232197
40849,0.0028847530484199524
40899,0.0030300840735435486
40949,0.0029303880874067545
40999,0.0024453895166516304
41049,0.0026850849390029907
41099,0.0030698725022375584
41149,0.0029033070895820856
41199,0.0029647338669747114
41249,0.0025432505644857883
41299,0.003136881859973073
41349,0.0030979455914348364
41399,0.0027712879236787558
41449,0.0030651302076876163
41499,0.00295493402518332
41549,0.0025874609127640724
41599,0.0026934118941426277
41649,0.0027113589458167553
41699,0.0028525404632091522
41749,0.0026582065038383007
41799,0.003325991565361619
41849,0.0028222668915987015
41899,0.002655803458765149
41949,0.0029115271754562855
41999,0.0026529463939368725
42049,0.0031561865471303463
42099,0.0031436188146471977
42149,0.002681184560060501
42199,0.0033667520619928837
42249,0.002763058291748166
42299,0.00275413622148335
42349,0.003000897355377674
42399,0.003412091638892889
42449,0.002832030411809683
42499,0.0026714433915913105
42549,0.003092000028118491
42599,0.003166243899613619
42649,0.0029571272898465395
42699,0.0027649682015180588
42749,0.0031465429347008467
42799,0.002529468620195985
42849,0.0029131199698895216
42899,0.0030685565434396267
42949,0.002368528861552477
42999,0.003252680879086256
43049,0.002690462628379464
43099,0.0024869851768016815
43149,0.0026715712156146765
43199,0.0030197128653526306
43249,0.002698631025850773
43299,0.002742170821875334
43349,0.002846056129783392
43399,0.0031924243085086346
43449,0.003281242214143276
43499,0.003150024451315403
43549,0.003443914232775569
43599,0.0035402080975472927
43649,0.0035005523823201656
43699,0.003268771106377244
43749,0.0032179364934563637
43799,0.002785824239253998
43849,0.0025201872922480106
43899,0.0030400785617530346
43949,0.0030078673735260963
43999,0.003016857896000147
44049,0.0023515960201621056
44099,0.0027872929349541664
44149,0.003168545663356781
44199,0.0026132422499358654
44249,0.0027382345870137215
44299,0.0030287886038422585
44349,0.003482222557067871
44399,0.002786673605442047
44449,0.0029121325351297855
44499,0.0028176484629511833
44549,0.0031925481744110584
44599,0.003020874923095107
44649,0.0027988699730485678
44699,0.0031110213603824377
44749,0.0026140804402530193
44799,0.002288375748321414
44849,0.0033766962587833405
44899,0.0030221266206353903
44949,0.002825847128406167
44999,0.0033196965232491493
45049,0.00289911194704473
45099,0.003280442673712969
45149,0.003078577807173133
45199,0.0029788059182465076
45249,0.002887033624574542
45299,0.002870745025575161
45349,0.002670431975275278
45399,0.0032677033450454473
45449,0.0031722106505185366
45499,0.003355571534484625
45549,0.003087298944592476
45599,0.002823946764692664
45649,0.0030644452199339867
45699,0.0023952065967023373
45749,0.002516317181289196
45799,0.0030275715980678797
45849,0.002521676477044821
45899,0.0028368616476655006
45949,0.0027488828636705875
45999,0.0026646454352885485
46049,0.002878820290789008
46099,0.0025798664428293705
46149,0.002339388709515333
46199,0.002852953504770994
46249,0.0034660492092370987
46299,0.003282632678747177
46349,0.002598799765110016
46399,0.002757279435172677
46449,0.002383643761277199
46499,0.0027709754649549723
46549,0.002644320484250784
46599,0.0028117012698203325
46649,0.0030899096745997667
46699,0.0032571228221058846
46749,0.0033582616597414017
46799,0.003321834374219179
46849,0.003036154666915536
46899,0.0030171519611030817
46949,0.002903735265135765
46999,0.002840740140527487
47049,0.00230052275583148
47099,0.002769066020846367
47149,0.002409283770248294
47199,0.0031775294337421656
47249,0.0026711830869317055
47299,0.003058473812416196
47349,0.003102495800703764
47399,0.0026149051263928413
47449,0.0029914837796241045
47499,0.002420814475044608
47549,0.0027955661062151194
47599,0.002985409228131175
47649,0.0024111070670187473
47699,0.002612816169857979
47749,0.0032765339128673077
47799,0.003149793716147542
47849,0.0029033636674284935
47899,0.0033073893282562494
47949,0.0026364170480519533
47999,0.0027280321810394526
48049,0.002918205689638853
48099,0.0030124406330287457
48149,0.00278615765273571
48199,0.0026769188698381186
48249,0.002860701410099864
48299,0.002830103039741516
48349,0.0027646352536976337
48399,0.002993681700900197
48449,0.002931414172053337
48499,0.0026758690364658833
48549,0.00257536256685853
48599,0.0027096718549728394
48649,0.002350740134716034
48699,0.003165575908496976
48749,0.002711715642362833
48799,0.00272277626208961
48849,0.003589312545955181
48899,0.002766684163361788
48949,0.0025358349084854126
48999,0.0028375680558383465
49049,0.003077732864767313
49099,0.0025567151606082916
49149,0.0024143143091350794
49199,0.0032905004918575287
49249,0.002416163682937622
49299,0.003111066296696663
49349,0.003147995565086603
49399,0.0031154730822890997
49449,0.0028848915826529264
49499,0.0029023331589996815
49549,0.003194197779521346
49599,0.0029548294842243195
49649,0.002818484790623188
49699,0.002305703004822135
49749,0.002805226482450962
49799,0.0026498264633119106
49849,0.0032527046278119087
49899,0.0022849845699965954
49949,0.002796870656311512
49999,0.0025705937296152115
50049,0.002706225961446762
50099,0.0030560118611902
50149,0.003046942874789238
50199,0.003397833788767457
50249,0.002809434663504362
50299,0.0031785762403160334
50349,0.0029694908298552036
50399,0.002580958418548107
